"","yr","model","var","spp","scale","offset","coeff"
"1964",1984,"2","eff",NA,NA,"0",NA
"1965",1985,"2","eff",NA,NA,"0",NA
"1966",1986,"2","eff",NA,NA,"0",NA
"1967",1987,"2","eff",NA,NA,"0",NA
"1968",1988,"2","eff",NA,NA,"0",NA
"1969",1989,"2","eff",NA,NA,"0",NA
"1970",1990,"2","eff",NA,NA,"0",NA
"1971",1991,"2","eff",NA,NA,"0",NA
"1972",1992,"2","eff",NA,NA,"0",NA
"1973",1993,"2","eff",NA,NA,"0",NA
"1974",1994,"2","eff",NA,NA,"0",NA
"1975",1995,"2","eff",NA,NA,"0",NA
"1976",1996,"2","eff",NA,NA,"0",NA
"1977",1997,"2","eff",NA,NA,"0",NA
"1978",1998,"2","eff",NA,NA,"0",0.0408575183937265
"1979",1999,"2","eff",NA,NA,"0",0.0404406741494827
"1980",2000,"2","eff",NA,NA,"0",0.04060189969527
"1981",2001,"2","eff",NA,NA,"0",0.0429242374120407
"1982",2002,"2","eff",NA,NA,"0",0.044391219794375
"1983",2003,"2","eff",NA,NA,"0",0.0433448630653251
"1984",2004,"2","eff",NA,NA,"0",0.0426369849328469
"1985",2005,"2","eff",NA,NA,"0",0.0467088671827832
"1986",2006,"2","eff",NA,NA,"0",0.0414102973124302
"1987",2007,"2","eff",NA,NA,"0",0.046734024623372
"1988",2008,"2","eff",NA,NA,"0",0.0412777845344683
"1989",2009,"2","eff",NA,NA,"0",0.048625339374395
"1990",2010,"2","eff",NA,NA,"0",0.0436267865845021
"1991",2011,"2","eff",NA,NA,"0",0.0443558545497657
"1992",2012,"2","eff",NA,NA,"0",0.0440600079351745
"1993",2013,"2","eff",NA,NA,"0",0.043101225642467
"1994",2014,"2","eff",NA,NA,"0",NA
"1995",1957,"2","eff",NA,NA,"0",NA
"1996",1958,"2","eff",NA,NA,"0",NA
"1997",1959,"2","eff",NA,NA,"0",NA
"1998",1960,"2","eff",NA,NA,"0",NA
"1999",1961,"2","eff",NA,NA,"0",NA
"2000",1962,"2","eff",NA,NA,"0",NA
"2001",1963,"2","eff",NA,NA,"0",NA
"2002",1964,"2","eff",NA,NA,"0",NA
"2003",1965,"2","eff",NA,NA,"0",NA
"2004",1966,"2","eff",NA,NA,"0",NA
"2005",1967,"2","eff",NA,NA,"0",NA
"2006",1968,"2","eff",NA,NA,"0",NA
"2007",1969,"2","eff",NA,NA,"0",NA
"2008",1970,"2","eff",NA,NA,"0",NA
"2009",1971,"2","eff",NA,NA,"0",NA
"2010",1972,"2","eff",NA,NA,"0",NA
"2011",1973,"2","eff",NA,NA,"0",NA
"2012",1974,"2","eff",NA,NA,"0",NA
"2013",1975,"2","eff",NA,NA,"0",NA
"2014",1976,"2","eff",NA,NA,"0",NA
"2015",1977,"2","eff",NA,NA,"0",NA
"2016",1978,"2","eff",NA,NA,"0",NA
"2017",1979,"2","eff",NA,NA,"0",NA
"2018",NA,"2","eff",NA,NA,"0",NA
"2019",NA,"2","eff",NA,NA,"0",NA
"2020",NA,"2","eff",NA,NA,"0",NA
"2021",1985,"2","eff",NA,NA,"0",NA
"2022",1986,"2","eff",NA,NA,"0",NA
"2023",1987,"2","eff",NA,NA,"0",NA
"2024",1988,"2","eff",NA,NA,"0",NA
"2025",1989,"2","eff",NA,NA,"0",NA
"2026",1990,"2","eff",NA,NA,"0",NA
"2027",1991,"2","eff",NA,NA,"0",NA
"2028",1992,"2","eff",NA,NA,"0",NA
"2029",1993,"2","eff",NA,NA,"0",NA
"2030",1994,"2","eff",NA,NA,"0",NA
"2031",1995,"2","eff",NA,NA,"0",NA
"2032",1996,"2","eff",NA,NA,"0",NA
"2033",1997,"2","eff",NA,NA,"0",NA
"2034",1998,"2","eff",NA,NA,"0",0.0399257276985404
"2035",1999,"2","eff",NA,NA,"0",0.0417305877097548
"2036",2000,"2","eff",NA,NA,"0",0.0413010451691343
"2037",2001,"2","eff",NA,NA,"0",0.0419493089044264
"2038",2002,"2","eff",NA,NA,"0",0.0417962652559115
"2039",2003,"2","eff",NA,NA,"0",0.0430351753354092
"2040",2004,"2","eff",NA,NA,"0",0.0415534377046716
"2041",2005,"2","eff",NA,NA,"0",0.0414087143227454
"2042",2006,"2","eff",NA,NA,"0",0.0421533814520467
"2043",2007,"2","eff",NA,NA,"0",0.0430649882683359
"2044",2008,"2","eff",NA,NA,"0",0.0428128252368384
"2045",2009,"2","eff",NA,NA,"0",0.0483981054087358
"2046",2010,"2","eff",NA,NA,"0",0.07545899569805
"2047",2011,"2","eff",NA,NA,"0",0.0457273252430229
"2048",2012,"2","eff",NA,NA,"0",0.0579091120446789
"2049",2013,"2","eff",NA,NA,"0",0.0491986896914561
"2050",2014,"2","eff",NA,NA,"0",NA
"2051",1957,"2","pinn","CSL","bonn","4",NA
"2052",1958,"2","pinn","CSL","bonn","4",NA
"2053",1959,"2","pinn","CSL","bonn","4",NA
"2054",1960,"2","pinn","CSL","bonn","4",NA
"2055",1961,"2","pinn","CSL","bonn","4",NA
"2056",1962,"2","pinn","CSL","bonn","4",NA
"2057",1963,"2","pinn","CSL","bonn","4",NA
"2058",1964,"2","pinn","CSL","bonn","4",NA
"2059",1965,"2","pinn","CSL","bonn","4",NA
"2060",1966,"2","pinn","CSL","bonn","4",NA
"2061",1967,"2","pinn","CSL","bonn","4",NA
"2062",1968,"2","pinn","CSL","bonn","4",NA
"2063",1969,"2","pinn","CSL","bonn","4",NA
"2064",1970,"2","pinn","CSL","bonn","4",NA
"2065",1971,"2","pinn","CSL","bonn","4",NA
"2066",1972,"2","pinn","CSL","bonn","4",NA
"2067",1973,"2","pinn","CSL","bonn","4",NA
"2068",1974,"2","pinn","CSL","bonn","4",NA
"2069",1975,"2","pinn","CSL","bonn","4",NA
"2070",1976,"2","pinn","CSL","bonn","4",NA
"2071",1977,"2","pinn","CSL","bonn","4",NA
"2072",1978,"2","pinn","CSL","bonn","4",NA
"2073",1979,"2","pinn","CSL","bonn","4",NA
"2074",1980,"2","pinn","CSL","bonn","4",NA
"2075",1981,"2","pinn","CSL","bonn","4",NA
"2076",1982,"2","pinn","CSL","bonn","4",NA
"2077",1983,"2","pinn","CSL","bonn","4",NA
"2078",1984,"2","pinn","CSL","bonn","4",NA
"2079",1985,"2","pinn","CSL","bonn","4",NA
"2080",1986,"2","pinn","CSL","bonn","4",NA
"2081",1987,"2","pinn","CSL","bonn","4",NA
"2082",1988,"2","pinn","CSL","bonn","4",NA
"2083",1989,"2","pinn","CSL","bonn","4",NA
"2084",1990,"2","pinn","CSL","bonn","4",NA
"2085",1991,"2","pinn","CSL","bonn","4",NA
"2086",1992,"2","pinn","CSL","bonn","4",NA
"2087",1993,"2","pinn","CSL","bonn","4",NA
"2088",1994,"2","pinn","CSL","bonn","4",NA
"2089",1995,"2","pinn","CSL","bonn","4",NA
"2090",1996,"2","pinn","CSL","bonn","4",NA
"2091",1997,"2","pinn","CSL","bonn","4",NA
"2092",1998,"2","pinn","CSL","bonn","4",-0.151329262688549
"2093",1999,"2","pinn","CSL","bonn","4",-0.141488113227323
"2094",2000,"2","pinn","CSL","bonn","4",-0.136719332028161
"2095",2001,"2","pinn","CSL","bonn","4",-0.137716250903472
"2096",2002,"2","pinn","CSL","bonn","4",-0.138498719797876
"2097",2003,"2","pinn","CSL","bonn","4",-0.137083903423582
"2098",2004,"2","pinn","CSL","bonn","4",-0.137813290090005
"2099",2005,"2","pinn","CSL","bonn","4",-0.128980996570951
"2100",2006,"2","pinn","CSL","bonn","4",-0.137977345514625
"2101",2007,"2","pinn","CSL","bonn","4",-0.140022638945209
"2102",2008,"2","pinn","CSL","bonn","4",-0.142611271469361
"2103",2009,"2","pinn","CSL","bonn","4",-0.129419765420248
"2104",2010,"2","pinn","CSL","bonn","4",-0.136418270497458
"2105",2011,"2","pinn","CSL","bonn","4",-0.1529351184639
"2106",2012,"2","pinn","CSL","bonn","4",-0.132741632568546
"2107",2013,"2","pinn","CSL","bonn","4",-0.136535479493116
"2108",2014,"2","pinn","CSL","bonn","4",NA
"2109",1957,"2","pinn","CSL","bonn","4",NA
"2110",1958,"2","pinn","CSL","bonn","4",NA
"2111",1959,"2","pinn","CSL","bonn","4",NA
"2112",1960,"2","pinn","CSL","bonn","4",NA
"2113",1961,"2","pinn","CSL","bonn","4",NA
"2114",1962,"2","pinn","CSL","bonn","4",NA
"2115",1963,"2","pinn","CSL","bonn","4",NA
"2116",1964,"2","pinn","CSL","bonn","4",NA
"2117",1965,"2","pinn","CSL","bonn","4",NA
"2118",1966,"2","pinn","CSL","bonn","4",NA
"2119",1967,"2","pinn","CSL","bonn","4",NA
"2120",1968,"2","pinn","CSL","bonn","4",NA
"2121",1969,"2","pinn","CSL","bonn","4",NA
"2122",1970,"2","pinn","CSL","bonn","4",NA
"2123",1971,"2","pinn","CSL","bonn","4",NA
"2124",1972,"2","pinn","CSL","bonn","4",NA
"2125",1973,"2","pinn","CSL","bonn","4",NA
"2126",1974,"2","pinn","CSL","bonn","4",NA
"2127",1975,"2","pinn","CSL","bonn","4",NA
"2128",1976,"2","pinn","CSL","bonn","4",NA
"2129",1977,"2","pinn","CSL","bonn","4",NA
"2130",1978,"2","pinn","CSL","bonn","4",NA
"2131",1979,"2","pinn","CSL","bonn","4",NA
"2132",1980,"2","pinn","CSL","bonn","4",NA
"2133",1981,"2","pinn","CSL","bonn","4",NA
"2134",1982,"2","pinn","CSL","bonn","4",NA
"2135",1983,"2","pinn","CSL","bonn","4",NA
"2136",1984,"2","pinn","CSL","bonn","4",NA
"2137",1985,"2","pinn","CSL","bonn","4",NA
"2138",1986,"2","pinn","CSL","bonn","4",NA
"2139",1987,"2","pinn","CSL","bonn","4",NA
"2140",1988,"2","pinn","CSL","bonn","4",NA
"2141",1989,"2","pinn","CSL","bonn","4",NA
"2142",1990,"2","pinn","CSL","bonn","4",NA
"2143",1991,"2","pinn","CSL","bonn","4",NA
"2144",1992,"2","pinn","CSL","bonn","4",NA
"2145",1993,"2","pinn","CSL","bonn","4",NA
"2146",1994,"2","pinn","CSL","bonn","4",NA
"2147",1995,"2","pinn","CSL","bonn","4",NA
"2148",1996,"2","pinn","CSL","bonn","4",NA
"2149",1997,"2","pinn","CSL","bonn","4",NA
"2150",1998,"2","pinn","CSL","bonn","4",-0.144423540195458
"2151",1999,"2","pinn","CSL","bonn","4",-0.136348665103451
"2152",2000,"2","pinn","CSL","bonn","4",-0.136612626619957
"2153",2001,"2","pinn","CSL","bonn","4",-0.13770348671753
"2154",2002,"2","pinn","CSL","bonn","4",-0.13845443077921
"2155",2003,"2","pinn","CSL","bonn","4",-0.138351575296802
"2156",2004,"2","pinn","CSL","bonn","4",-0.13759281027553
"2157",2005,"2","pinn","CSL","bonn","4",-0.138004538798621
"2158",2006,"2","pinn","CSL","bonn","4",-0.137750419462413
"2159",2007,"2","pinn","CSL","bonn","4",-0.140349759580147
"2160",2008,"2","pinn","CSL","bonn","4",-0.140394318716464
"2161",2009,"2","pinn","CSL","bonn","4",-0.135016373693286
"2162",2010,"2","pinn","CSL","bonn","4",-0.137160499274011
"2163",2011,"2","pinn","CSL","bonn","4",-0.1482937167757
"2164",2012,"2","pinn","CSL","bonn","4",-0.132807282368289
"2165",2013,"2","pinn","CSL","bonn","4",-0.137900722880312
"2166",2014,"2","pinn","CSL","bonn","4",NA
"2167",1960,"2","pinn","CSL","bonn","4",NA
"2168",1961,"2","pinn","CSL","bonn","4",NA
"2169",1962,"2","pinn","CSL","bonn","4",NA
"2170",1963,"2","pinn","CSL","bonn","4",NA
"2171",1964,"2","pinn","CSL","bonn","4",NA
"2172",1965,"2","pinn","CSL","bonn","4",NA
"2173",1966,"2","pinn","CSL","bonn","4",NA
"2174",1967,"2","pinn","CSL","bonn","4",NA
"2175",1968,"2","pinn","CSL","bonn","4",NA
"2176",1969,"2","pinn","CSL","bonn","4",NA
"2177",1970,"2","pinn","CSL","bonn","4",NA
"2178",1971,"2","pinn","CSL","bonn","4",NA
"2179",1972,"2","pinn","CSL","bonn","4",NA
"2180",1973,"2","pinn","CSL","bonn","4",NA
"2181",1974,"2","pinn","CSL","bonn","4",NA
"2182",1991,"2","pinn","CSL","bonn","4",NA
"2183",1992,"2","pinn","CSL","bonn","4",NA
"2184",1993,"2","pinn","CSL","bonn","4",NA
"2185",1994,"2","pinn","CSL","bonn","4",NA
"2186",1995,"2","pinn","CSL","bonn","4",NA
"2187",1996,"2","pinn","CSL","bonn","4",NA
"2188",1997,"2","pinn","CSL","bonn","4",NA
"2189",1998,"2","pinn","CSL","bonn","4",-0.146777378133074
"2190",1999,"2","pinn","CSL","bonn","4",-0.140859766337289
"2191",2000,"2","pinn","CSL","bonn","4",-0.136540780990386
"2192",2001,"2","pinn","CSL","bonn","4",-0.137839394918783
"2193",2002,"2","pinn","CSL","bonn","4",-0.139129810477243
"2194",2003,"2","pinn","CSL","bonn","4",-0.137930790098426
"2195",2004,"2","pinn","CSL","bonn","4",-0.137691685807479
"2196",2005,"2","pinn","CSL","bonn","4",-0.126159470475438
"2197",2006,"2","pinn","CSL","bonn","4",-0.137713368601824
"2198",2007,"2","pinn","CSL","bonn","4",-0.138982028038589
"2199",2008,"2","pinn","CSL","bonn","4",-0.142402743016312
"2200",2009,"2","pinn","CSL","bonn","4",-0.130059732564308
"2201",2010,"2","pinn","CSL","bonn","4",-0.133001977900129
"2202",2011,"2","pinn","CSL","bonn","4",-0.129355665559193
"2203",2012,"2","pinn","CSL","bonn","4",-0.130564707113615
"2204",2013,"2","pinn","CSL","bonn","4",-0.138311794089806
"2205",2014,"2","pinn","CSL","bonn","4",NA
"2206",1989,"2","pinn","CSL","bonn","4",NA
"2207",1990,"2","pinn","CSL","bonn","4",NA
"2208",1991,"2","pinn","CSL","bonn","4",NA
"2209",1992,"2","pinn","CSL","bonn","4",NA
"2210",1993,"2","pinn","CSL","bonn","4",NA
"2211",1994,"2","pinn","CSL","bonn","4",NA
"2212",1995,"2","pinn","CSL","bonn","4",NA
"2213",1996,"2","pinn","CSL","bonn","4",NA
"2214",1997,"2","pinn","CSL","bonn","4",NA
"2215",1998,"2","pinn","CSL","bonn","4",-0.122099350192508
"2216",1999,"2","pinn","CSL","bonn","4",-0.137477086708374
"2217",2000,"2","pinn","CSL","bonn","4",-0.140166728615925
"2218",2001,"2","pinn","CSL","bonn","4",-0.138704851880017
"2219",2002,"2","pinn","CSL","bonn","4",-0.138834223861099
"2220",2003,"2","pinn","CSL","bonn","4",-0.137159478683811
"2221",2004,"2","pinn","CSL","bonn","4",-0.136613215140785
"2222",2005,"2","pinn","CSL","bonn","4",-0.132645722060445
"2223",2006,"2","pinn","CSL","bonn","4",-0.13758877700481
"2224",2007,"2","pinn","CSL","bonn","4",-0.140224240092173
"2225",2008,"2","pinn","CSL","bonn","4",-0.130602440069785
"2226",2009,"2","pinn","CSL","bonn","4",-0.121052483568807
"2227",2010,"2","pinn","CSL","bonn","4",-0.131016359565183
"2228",2011,"2","pinn","CSL","bonn","4",-0.151860435422512
"2229",2012,"2","pinn","CSL","bonn","4",-0.129188652223323
"2230",2013,"2","pinn","CSL","bonn","4",-0.137225335195115
"2231",2014,"2","pinn","CSL","bonn","4",NA
"2232",1957,"2","pinn","CSL","bonn","4",NA
"2233",1958,"2","pinn","CSL","bonn","4",NA
"2234",1959,"2","pinn","CSL","bonn","4",NA
"2235",1960,"2","pinn","CSL","bonn","4",NA
"2236",1961,"2","pinn","CSL","bonn","4",NA
"2237",1962,"2","pinn","CSL","bonn","4",NA
"2238",1963,"2","pinn","CSL","bonn","4",NA
"2239",1964,"2","pinn","CSL","bonn","4",NA
"2240",1965,"2","pinn","CSL","bonn","4",NA
"2241",1966,"2","pinn","CSL","bonn","4",NA
"2242",1967,"2","pinn","CSL","bonn","4",NA
"2243",1968,"2","pinn","CSL","bonn","4",NA
"2244",1969,"2","pinn","CSL","bonn","4",NA
"2245",1970,"2","pinn","CSL","bonn","4",NA
"2246",1971,"2","pinn","CSL","bonn","4",NA
"2247",1972,"2","pinn","CSL","bonn","4",NA
"2248",1973,"2","pinn","CSL","bonn","4",NA
"2249",1974,"2","pinn","CSL","bonn","4",NA
"2250",1980,"2","pinn","CSL","bonn","4",NA
"2251",1981,"2","pinn","CSL","bonn","4",NA
"2252",1982,"2","pinn","CSL","bonn","4",NA
"2253",1983,"2","pinn","CSL","bonn","4",NA
"2254",1984,"2","pinn","CSL","bonn","4",NA
"2255",1985,"2","pinn","CSL","bonn","4",NA
"2256",1986,"2","pinn","CSL","bonn","4",NA
"2257",1987,"2","pinn","CSL","bonn","4",NA
"2258",1988,"2","pinn","CSL","bonn","4",NA
"2259",1989,"2","pinn","CSL","bonn","4",NA
"2260",1990,"2","pinn","CSL","bonn","4",NA
"2261",1991,"2","pinn","CSL","bonn","4",NA
"2262",1992,"2","pinn","CSL","bonn","4",NA
"2263",1993,"2","pinn","CSL","bonn","4",NA
"2264",1994,"2","pinn","CSL","bonn","4",NA
"2265",1995,"2","pinn","CSL","bonn","4",NA
"2266",1996,"2","pinn","CSL","bonn","4",NA
"2267",1997,"2","pinn","CSL","bonn","4",NA
"2268",1998,"2","pinn","CSL","bonn","4",-0.145412152165221
"2269",1999,"2","pinn","CSL","bonn","4",-0.139459104136543
"2270",2000,"2","pinn","CSL","bonn","4",-0.136271217587789
"2271",2001,"2","pinn","CSL","bonn","4",-0.137667601775769
"2272",2002,"2","pinn","CSL","bonn","4",-0.138682484603913
"2273",2003,"2","pinn","CSL","bonn","4",-0.138283410952229
"2274",2004,"2","pinn","CSL","bonn","4",-0.137607859734931
"2275",2005,"2","pinn","CSL","bonn","4",-0.13881633799102
"2276",2006,"2","pinn","CSL","bonn","4",-0.137659973059486
"2277",2007,"2","pinn","CSL","bonn","4",-0.139948609770565
"2278",2008,"2","pinn","CSL","bonn","4",-0.144413814034785
"2279",2009,"2","pinn","CSL","bonn","4",-0.135371132055488
"2280",2010,"2","pinn","CSL","bonn","4",-0.139773698999288
"2281",2011,"2","pinn","CSL","bonn","4",-0.143559095082486
"2282",2012,"2","pinn","CSL","bonn","4",-0.131449780436005
"2283",2013,"2","pinn","CSL","bonn","4",-0.136392785578407
"2284",2014,"2","pinn","CSL","bonn","4",-0.125911999414023
"2285",2015,"2","pinn","CSL","bonn","4",NA
"2286",2016,"2","pinn","CSL","bonn","4",NA
"2287",2017,"2","pinn","CSL","bonn","4",NA
"2288",2018,"2","pinn","CSL","bonn","4",NA
"2289",1957,"2","pinn","CSL","bonn","4",NA
"2290",1958,"2","pinn","CSL","bonn","4",NA
"2291",1959,"2","pinn","CSL","bonn","4",NA
"2292",1960,"2","pinn","CSL","bonn","4",NA
"2293",1961,"2","pinn","CSL","bonn","4",NA
"2294",1962,"2","pinn","CSL","bonn","4",NA
"2295",1963,"2","pinn","CSL","bonn","4",NA
"2296",1964,"2","pinn","CSL","bonn","4",NA
"2297",1965,"2","pinn","CSL","bonn","4",NA
"2298",1966,"2","pinn","CSL","bonn","4",NA
"2299",1967,"2","pinn","CSL","bonn","4",NA
"2300",1968,"2","pinn","CSL","bonn","4",NA
"2301",1969,"2","pinn","CSL","bonn","4",NA
"2302",1970,"2","pinn","CSL","bonn","4",NA
"2303",1971,"2","pinn","CSL","bonn","4",NA
"2304",1972,"2","pinn","CSL","bonn","4",NA
"2305",1973,"2","pinn","CSL","bonn","4",NA
"2306",1974,"2","pinn","CSL","bonn","4",NA
"2307",1975,"2","pinn","CSL","bonn","4",NA
"2308",1976,"2","pinn","CSL","bonn","4",NA
"2309",1977,"2","pinn","CSL","bonn","4",NA
"2310",1978,"2","pinn","CSL","bonn","4",NA
"2311",1979,"2","pinn","CSL","bonn","4",NA
"2312",1980,"2","pinn","CSL","bonn","4",NA
"2313",1981,"2","pinn","CSL","bonn","4",NA
"2314",1982,"2","pinn","CSL","bonn","4",NA
"2315",1983,"2","pinn","CSL","bonn","4",NA
"2316",1984,"2","pinn","CSL","bonn","4",NA
"2317",1985,"2","pinn","CSL","bonn","4",NA
"2318",1986,"2","pinn","CSL","bonn","4",NA
"2319",1987,"2","pinn","CSL","bonn","4",NA
"2320",1988,"2","pinn","CSL","bonn","4",NA
"2321",1989,"2","pinn","CSL","bonn","4",NA
"2322",1990,"2","pinn","CSL","bonn","4",NA
"2323",1991,"2","pinn","CSL","bonn","4",NA
"2324",1992,"2","pinn","CSL","bonn","4",NA
"2325",1993,"2","pinn","CSL","bonn","4",NA
"2326",1994,"2","pinn","CSL","bonn","4",NA
"2327",1995,"2","pinn","CSL","bonn","4",NA
"2328",1996,"2","pinn","CSL","bonn","4",NA
"2329",1997,"2","pinn","CSL","bonn","4",NA
"2330",1998,"2","pinn","CSL","bonn","4",-0.151016701388064
"2331",1999,"2","pinn","CSL","bonn","4",-0.142813357493747
"2332",2000,"2","pinn","CSL","bonn","4",-0.136066044605153
"2333",2001,"2","pinn","CSL","bonn","4",-0.13771673087138
"2334",2002,"2","pinn","CSL","bonn","4",-0.140106136230626
"2335",2003,"2","pinn","CSL","bonn","4",-0.137075277967003
"2336",2004,"2","pinn","CSL","bonn","4",-0.137786177976742
"2337",2005,"2","pinn","CSL","bonn","4",-0.131543850238892
"2338",2006,"2","pinn","CSL","bonn","4",-0.137692037279099
"2339",2007,"2","pinn","CSL","bonn","4",-0.135581885983986
"2340",2008,"2","pinn","CSL","bonn","4",-0.143722817906291
"2341",2009,"2","pinn","CSL","bonn","4",-0.133548430561946
"2342",2010,"2","pinn","CSL","bonn","4",-0.139684545870548
"2343",2011,"2","pinn","CSL","bonn","4",-0.13960413461842
"2344",2012,"2","pinn","CSL","bonn","4",-0.129541227454405
"2345",2013,"2","pinn","CSL","bonn","4",-0.13620770619003
"2346",2014,"2","pinn","CSL","bonn","4",NA
"2347",1957,"2","pinn","CSL","bonn","4",NA
"2348",1958,"2","pinn","CSL","bonn","4",NA
"2349",1959,"2","pinn","CSL","bonn","4",NA
"2350",1960,"2","pinn","CSL","bonn","4",NA
"2351",1961,"2","pinn","CSL","bonn","4",NA
"2352",1962,"2","pinn","CSL","bonn","4",NA
"2353",1963,"2","pinn","CSL","bonn","4",NA
"2354",1964,"2","pinn","CSL","bonn","4",NA
"2355",1965,"2","pinn","CSL","bonn","4",NA
"2356",1966,"2","pinn","CSL","bonn","4",NA
"2357",1967,"2","pinn","CSL","bonn","4",NA
"2358",1968,"2","pinn","CSL","bonn","4",NA
"2359",1969,"2","pinn","CSL","bonn","4",NA
"2360",1970,"2","pinn","CSL","bonn","4",NA
"2361",1971,"2","pinn","CSL","bonn","4",NA
"2362",1972,"2","pinn","CSL","bonn","4",NA
"2363",1973,"2","pinn","CSL","bonn","4",NA
"2364",1974,"2","pinn","CSL","bonn","4",NA
"2365",1975,"2","pinn","CSL","bonn","4",NA
"2366",1976,"2","pinn","CSL","bonn","4",NA
"2367",1977,"2","pinn","CSL","bonn","4",NA
"2368",1978,"2","pinn","CSL","bonn","4",NA
"2369",1979,"2","pinn","CSL","bonn","4",NA
"2370",1980,"2","pinn","CSL","bonn","4",NA
"2371",1981,"2","pinn","CSL","bonn","4",NA
"2372",1982,"2","pinn","CSL","bonn","4",NA
"2373",1983,"2","pinn","CSL","bonn","4",NA
"2374",1984,"2","pinn","CSL","bonn","4",NA
"2375",1985,"2","pinn","CSL","bonn","4",NA
"2376",1986,"2","pinn","CSL","bonn","4",NA
"2377",1987,"2","pinn","CSL","bonn","4",NA
"2378",1988,"2","pinn","CSL","bonn","4",NA
"2379",1989,"2","pinn","CSL","bonn","4",NA
"2380",1990,"2","pinn","CSL","bonn","4",NA
"2381",1991,"2","pinn","CSL","bonn","4",NA
"2382",1992,"2","pinn","CSL","bonn","4",NA
"2383",1993,"2","pinn","CSL","bonn","4",NA
"2384",1994,"2","pinn","CSL","bonn","4",NA
"2385",1995,"2","pinn","CSL","bonn","4",NA
"2386",1996,"2","pinn","CSL","bonn","4",NA
"2387",1997,"2","pinn","CSL","bonn","4",NA
"2388",1998,"2","pinn","CSL","bonn","4",-0.142901416827048
"2389",1999,"2","pinn","CSL","bonn","4",-0.136120082652615
"2390",2000,"2","pinn","CSL","bonn","4",-0.136386786081433
"2391",2001,"2","pinn","CSL","bonn","4",-0.137630869128909
"2392",2002,"2","pinn","CSL","bonn","4",-0.138381785953433
"2393",2003,"2","pinn","CSL","bonn","4",-0.137719965465906
"2394",2004,"2","pinn","CSL","bonn","4",-0.137689928865744
"2395",2005,"2","pinn","CSL","bonn","4",-0.134745100309417
"2396",2006,"2","pinn","CSL","bonn","4",-0.137526553001121
"2397",2007,"2","pinn","CSL","bonn","4",-0.134242763008008
"2398",2008,"2","pinn","CSL","bonn","4",-0.143798182425726
"2399",2009,"2","pinn","CSL","bonn","4",-0.130532643558664
"2400",2010,"2","pinn","CSL","bonn","4",-0.137296510680742
"2401",2011,"2","pinn","CSL","bonn","4",-0.141443604857487
"2402",2012,"2","pinn","CSL","bonn","4",-0.133923703066245
"2403",2013,"2","pinn","CSL","bonn","4",-0.137548109569119
"2404",2014,"2","pinn","CSL","bonn","4",NA
"2405",1957,"2","pinn","CSL","bonn","4",NA
"2406",1958,"2","pinn","CSL","bonn","4",NA
"2407",1959,"2","pinn","CSL","bonn","4",NA
"2408",1960,"2","pinn","CSL","bonn","4",NA
"2409",1961,"2","pinn","CSL","bonn","4",NA
"2410",1962,"2","pinn","CSL","bonn","4",NA
"2411",1963,"2","pinn","CSL","bonn","4",NA
"2412",1964,"2","pinn","CSL","bonn","4",NA
"2413",1965,"2","pinn","CSL","bonn","4",NA
"2414",1966,"2","pinn","CSL","bonn","4",NA
"2415",1967,"2","pinn","CSL","bonn","4",NA
"2416",1968,"2","pinn","CSL","bonn","4",NA
"2417",1969,"2","pinn","CSL","bonn","4",NA
"2418",1970,"2","pinn","CSL","bonn","4",NA
"2419",1971,"2","pinn","CSL","bonn","4",NA
"2420",1972,"2","pinn","CSL","bonn","4",NA
"2421",1973,"2","pinn","CSL","bonn","4",NA
"2422",1974,"2","pinn","CSL","bonn","4",NA
"2423",1975,"2","pinn","CSL","bonn","4",NA
"2424",1976,"2","pinn","CSL","bonn","4",NA
"2425",1977,"2","pinn","CSL","bonn","4",NA
"2426",1978,"2","pinn","CSL","bonn","4",NA
"2427",1979,"2","pinn","CSL","bonn","4",NA
"2428",NA,"2","pinn","CSL","bonn","4",NA
"2429",NA,"2","pinn","CSL","bonn","4",NA
"2430",NA,"2","pinn","CSL","bonn","4",NA
"2431",1985,"2","pinn","CSL","bonn","4",NA
"2432",1986,"2","pinn","CSL","bonn","4",NA
"2433",1987,"2","pinn","CSL","bonn","4",NA
"2434",1988,"2","pinn","CSL","bonn","4",NA
"2435",1989,"2","pinn","CSL","bonn","4",NA
"2436",1990,"2","pinn","CSL","bonn","4",NA
"2437",1991,"2","pinn","CSL","bonn","4",NA
"2438",1992,"2","pinn","CSL","bonn","4",NA
"2439",1993,"2","pinn","CSL","bonn","4",NA
"2440",1994,"2","pinn","CSL","bonn","4",NA
"2441",1995,"2","pinn","CSL","bonn","4",NA
"2442",1996,"2","pinn","CSL","bonn","4",NA
"2443",1997,"2","pinn","CSL","bonn","4",NA
"2444",1998,"2","pinn","CSL","bonn","4",-0.144205683477962
"2445",1999,"2","pinn","CSL","bonn","4",-0.136424339079649
"2446",2000,"2","pinn","CSL","bonn","4",-0.136327843302078
"2447",2001,"2","pinn","CSL","bonn","4",-0.137581490675019
"2448",2002,"2","pinn","CSL","bonn","4",-0.138398235374329
"2449",2003,"2","pinn","CSL","bonn","4",-0.138051458661169
"2450",2004,"2","pinn","CSL","bonn","4",-0.137609474264265
"2451",2005,"2","pinn","CSL","bonn","4",-0.13943856768228
"2452",2006,"2","pinn","CSL","bonn","4",-0.137375045900442
