"","yr","model","var","spp","scale","offset","coeff"
"520",1978,"2","rec4",NA,NA,"0",NA
"521",1979,"2","rec4",NA,NA,"0",NA
"522",1980,"2","rec4",NA,NA,"0",NA
"523",1981,"2","rec4",NA,NA,"0",NA
"524",1982,"2","rec4",NA,NA,"0",NA
"525",1983,"2","rec4",NA,NA,"0",NA
"526",1984,"2","rec4",NA,NA,"0",NA
"527",1985,"2","rec4",NA,NA,"0",NA
"528",1986,"2","rec4",NA,NA,"0",NA
"529",1987,"2","rec4",NA,NA,"0",NA
"530",1988,"2","rec4",NA,NA,"0",NA
"531",1989,"2","rec4",NA,NA,"0",NA
"532",1990,"2","rec4",NA,NA,"0",NA
"533",1991,"2","rec4",NA,NA,"0",NA
"534",1992,"2","rec4",NA,NA,"0",NA
"535",1993,"2","rec4",NA,NA,"0",NA
"536",1994,"2","rec4",NA,NA,"0",NA
"537",1995,"2","rec4",NA,NA,"0",NA
"538",1996,"2","rec4",NA,NA,"0",NA
"539",1997,"2","rec4",NA,NA,"0",NA
"540",1998,"2","rec4",NA,NA,"0",0.277660525061526
"541",1999,"2","rec4",NA,NA,"0",0.2361684864382
"542",2000,"2","rec4",NA,NA,"0",0.272328575886014
"543",2001,"2","rec4",NA,NA,"0",0.213844399421103
"544",2002,"2","rec4",NA,NA,"0",0.189707944584581
"545",2003,"2","rec4",NA,NA,"0",0.246813348143694
"546",2004,"2","rec4",NA,NA,"0",0.143412989030979
"547",2005,"2","rec4",NA,NA,"0",0.229875373459061
"548",2006,"2","rec4",NA,NA,"0",0.332902689626002
"549",2007,"2","rec4",NA,NA,"0",0.220468099716152
"550",2008,"2","rec4",NA,NA,"0",0.234139075247723
"551",2009,"2","rec4",NA,NA,"0",0.232080856013198
"552",2010,"2","rec4",NA,NA,"0",NA
"553",1957,"2","rec4",NA,NA,"0",NA
"554",1958,"2","rec4",NA,NA,"0",NA
"555",1959,"2","rec4",NA,NA,"0",NA
"556",1960,"2","rec4",NA,NA,"0",NA
"557",1961,"2","rec4",NA,NA,"0",NA
"558",1962,"2","rec4",NA,NA,"0",NA
"559",1963,"2","rec4",NA,NA,"0",NA
"560",1964,"2","rec4",NA,NA,"0",NA
"561",1965,"2","rec4",NA,NA,"0",NA
"562",1966,"2","rec4",NA,NA,"0",NA
"563",1967,"2","rec4",NA,NA,"0",NA
"564",1968,"2","rec4",NA,NA,"0",NA
"565",1969,"2","rec4",NA,NA,"0",NA
"566",1970,"2","rec4",NA,NA,"0",NA
"567",1971,"2","rec4",NA,NA,"0",NA
"568",1972,"2","rec4",NA,NA,"0",NA
"569",1973,"2","rec4",NA,NA,"0",NA
"570",1974,"2","rec4",NA,NA,"0",NA
"571",1975,"2","rec4",NA,NA,"0",NA
"572",1976,"2","rec4",NA,NA,"0",NA
"573",1977,"2","rec4",NA,NA,"0",NA
"574",1978,"2","rec4",NA,NA,"0",NA
"575",1979,"2","rec4",NA,NA,"0",NA
"576",1980,"2","rec4",NA,NA,"0",NA
"577",1981,"2","rec4",NA,NA,"0",NA
"578",1982,"2","rec4",NA,NA,"0",NA
"579",1983,"2","rec4",NA,NA,"0",NA
"580",1984,"2","rec4",NA,NA,"0",NA
"581",1985,"2","rec4",NA,NA,"0",NA
"582",1986,"2","rec4",NA,NA,"0",NA
"583",1987,"2","rec4",NA,NA,"0",NA
"584",1988,"2","rec4",NA,NA,"0",NA
"585",1989,"2","rec4",NA,NA,"0",NA
"586",1990,"2","rec4",NA,NA,"0",NA
"587",1991,"2","rec4",NA,NA,"0",NA
"588",1992,"2","rec4",NA,NA,"0",NA
"589",1993,"2","rec4",NA,NA,"0",NA
"590",1994,"2","rec4",NA,NA,"0",NA
"591",1995,"2","rec4",NA,NA,"0",NA
"592",1996,"2","rec4",NA,NA,"0",NA
"593",1997,"2","rec4",NA,NA,"0",NA
"594",1998,"2","rec4",NA,NA,"0",0.277660525061526
"595",1999,"2","rec4",NA,NA,"0",0.2361684864382
"596",2000,"2","rec4",NA,NA,"0",0.272328575886014
"597",2001,"2","rec4",NA,NA,"0",0.213844399421103
"598",2002,"2","rec4",NA,NA,"0",0.189707944584581
"599",2003,"2","rec4",NA,NA,"0",0.246813348143695
"600",2004,"2","rec4",NA,NA,"0",0.143412989030979
"601",2005,"2","rec4",NA,NA,"0",0.229875373459061
"602",2006,"2","rec4",NA,NA,"0",0.332902689626002
"603",2007,"2","rec4",NA,NA,"0",0.220468099716152
"604",2008,"2","rec4",NA,NA,"0",0.234139075247723
"605",2009,"2","rec4",NA,NA,"0",0.232080856013198
"606",2010,"2","rec4",NA,NA,"0",NA
"607",1957,"2","rec4",NA,NA,"0",NA
"608",1958,"2","rec4",NA,NA,"0",NA
"609",1959,"2","rec4",NA,NA,"0",NA
"610",1960,"2","rec4",NA,NA,"0",NA
"611",1961,"2","rec4",NA,NA,"0",NA
"612",1962,"2","rec4",NA,NA,"0",NA
"613",1963,"2","rec4",NA,NA,"0",NA
"614",1964,"2","rec4",NA,NA,"0",NA
"615",1965,"2","rec4",NA,NA,"0",NA
"616",1966,"2","rec4",NA,NA,"0",NA
"617",1967,"2","rec4",NA,NA,"0",NA
"618",1968,"2","rec4",NA,NA,"0",NA
"619",1969,"2","rec4",NA,NA,"0",NA
"620",1970,"2","rec4",NA,NA,"0",NA
"621",1971,"2","rec4",NA,NA,"0",NA
"622",1972,"2","rec4",NA,NA,"0",NA
"623",1973,"2","rec4",NA,NA,"0",NA
"624",1974,"2","rec4",NA,NA,"0",NA
"625",1975,"2","rec4",NA,NA,"0",NA
"626",1976,"2","rec4",NA,NA,"0",NA
"627",1977,"2","rec4",NA,NA,"0",NA
"628",1978,"2","rec4",NA,NA,"0",NA
"629",1979,"2","rec4",NA,NA,"0",NA
"630",1980,"2","rec4",NA,NA,"0",NA
"631",1981,"2","rec4",NA,NA,"0",NA
"632",1982,"2","rec4",NA,NA,"0",NA
"633",1983,"2","rec4",NA,NA,"0",NA
"634",1984,"2","rec4",NA,NA,"0",NA
"635",1985,"2","rec4",NA,NA,"0",NA
"636",1986,"2","rec4",NA,NA,"0",NA
"637",1987,"2","rec4",NA,NA,"0",NA
"638",1988,"2","rec4",NA,NA,"0",NA
"639",1989,"2","rec4",NA,NA,"0",NA
"640",1990,"2","rec4",NA,NA,"0",NA
"641",1991,"2","rec4",NA,NA,"0",NA
"642",1992,"2","rec4",NA,NA,"0",NA
"643",1993,"2","rec4",NA,NA,"0",NA
"644",1994,"2","rec4",NA,NA,"0",NA
"645",1995,"2","rec4",NA,NA,"0",NA
"646",1996,"2","rec4",NA,NA,"0",NA
"647",1997,"2","rec4",NA,NA,"0",NA
"648",1998,"2","rec4",NA,NA,"0",0.277660525061526
"649",1999,"2","rec4",NA,NA,"0",0.2361684864382
"650",2000,"2","rec4",NA,NA,"0",0.272328575886014
"651",2001,"2","rec4",NA,NA,"0",0.213844399421103
"652",2002,"2","rec4",NA,NA,"0",0.189707944584581
"653",2003,"2","rec4",NA,NA,"0",0.246813348143694
"654",2004,"2","rec4",NA,NA,"0",0.143412989030979
"655",2005,"2","rec4",NA,NA,"0",0.229875373459061
"656",2006,"2","rec4",NA,NA,"0",0.332902689626002
"657",2007,"2","rec4",NA,NA,"0",0.220468099716151
"658",2008,"2","rec4",NA,NA,"0",0.234139075247723
"659",2009,"2","rec4",NA,NA,"0",0.232080856013198
"660",2010,"2","rec4",NA,NA,"0",0.25203429825592
"661",2011,"2","rec4",NA,NA,"0",0.227064781840122
"662",2012,"2","rec4",NA,NA,"0",0.223083611438791
"663",2013,"2","rec4",NA,NA,"0",0.200916644161339
"664",2014,"2","rec4",NA,NA,"0",NA
"665",1957,"2","eff",NA,NA,"0",NA
"666",1958,"2","eff",NA,NA,"0",NA
"667",1959,"2","eff",NA,NA,"0",NA
"668",1960,"2","eff",NA,NA,"0",NA
"669",1961,"2","eff",NA,NA,"0",NA
"670",1962,"2","eff",NA,NA,"0",NA
"671",1963,"2","eff",NA,NA,"0",NA
"672",1964,"2","eff",NA,NA,"0",NA
"673",1965,"2","eff",NA,NA,"0",NA
"674",1966,"2","eff",NA,NA,"0",NA
"675",1967,"2","eff",NA,NA,"0",NA
"676",1968,"2","eff",NA,NA,"0",NA
"677",1969,"2","eff",NA,NA,"0",NA
"678",1970,"2","eff",NA,NA,"0",NA
"679",1971,"2","eff",NA,NA,"0",NA
"680",1972,"2","eff",NA,NA,"0",NA
"681",1973,"2","eff",NA,NA,"0",NA
"682",1974,"2","eff",NA,NA,"0",NA
"683",1975,"2","eff",NA,NA,"0",NA
"684",1976,"2","eff",NA,NA,"0",NA
"685",1977,"2","eff",NA,NA,"0",NA
"686",1978,"2","eff",NA,NA,"0",NA
"687",1979,"2","eff",NA,NA,"0",NA
"688",1980,"2","eff",NA,NA,"0",NA
"689",1981,"2","eff",NA,NA,"0",NA
"690",1982,"2","eff",NA,NA,"0",NA
"691",1983,"2","eff",NA,NA,"0",NA
"692",1984,"2","eff",NA,NA,"0",NA
"693",1985,"2","eff",NA,NA,"0",NA
"694",1986,"2","eff",NA,NA,"0",NA
"695",1987,"2","eff",NA,NA,"0",NA
"696",1988,"2","eff",NA,NA,"0",NA
"697",1989,"2","eff",NA,NA,"0",NA
"698",1990,"2","eff",NA,NA,"0",NA
"699",1991,"2","eff",NA,NA,"0",NA
"700",1992,"2","eff",NA,NA,"0",NA
"701",1993,"2","eff",NA,NA,"0",NA
"702",1994,"2","eff",NA,NA,"0",NA
"703",1995,"2","eff",NA,NA,"0",NA
"704",1996,"2","eff",NA,NA,"0",NA
"705",1997,"2","eff",NA,NA,"0",NA
"706",1998,"2","eff",NA,NA,"0",-0.108611450907261
"707",1999,"2","eff",NA,NA,"0",0.0768069969069912
"708",2000,"2","eff",NA,NA,"0",-0.0261171804279266
"709",2001,"2","eff",NA,NA,"0",0.105247308835548
"710",2002,"2","eff",NA,NA,"0",0.0491538858956936
"711",2003,"2","eff",NA,NA,"0",-0.0784928571402956
"712",2004,"2","eff",NA,NA,"0",-0.0848000780213571
"713",2005,"2","eff",NA,NA,"0",0.101829151765718
"714",2006,"2","eff",NA,NA,"0",-0.00909570245436703
"715",2007,"2","eff",NA,NA,"0",0.0163586876499679
"716",2008,"2","eff",NA,NA,"0",0.00823465664665907
"717",2009,"2","eff",NA,NA,"0",-0.137506118560195
"718",2010,"2","eff",NA,NA,"0",NA
"719",1957,"2","eff",NA,NA,"0",NA
"720",1958,"2","eff",NA,NA,"0",NA
"721",1959,"2","eff",NA,NA,"0",NA
"722",1960,"2","eff",NA,NA,"0",NA
"723",1961,"2","eff",NA,NA,"0",NA
"724",1962,"2","eff",NA,NA,"0",NA
"725",1963,"2","eff",NA,NA,"0",NA
"726",1964,"2","eff",NA,NA,"0",NA
"727",1965,"2","eff",NA,NA,"0",NA
"728",1966,"2","eff",NA,NA,"0",NA
"729",1967,"2","eff",NA,NA,"0",NA
"730",1968,"2","eff",NA,NA,"0",NA
"731",1969,"2","eff",NA,NA,"0",NA
"732",1970,"2","eff",NA,NA,"0",NA
"733",1971,"2","eff",NA,NA,"0",NA
"734",1972,"2","eff",NA,NA,"0",NA
"735",1973,"2","eff",NA,NA,"0",NA
"736",1974,"2","eff",NA,NA,"0",NA
"737",1975,"2","eff",NA,NA,"0",NA
"738",1976,"2","eff",NA,NA,"0",NA
"739",1977,"2","eff",NA,NA,"0",NA
"740",1978,"2","eff",NA,NA,"0",NA
"741",1979,"2","eff",NA,NA,"0",NA
"742",1980,"2","eff",NA,NA,"0",NA
"743",1981,"2","eff",NA,NA,"0",NA
"744",1982,"2","eff",NA,NA,"0",NA
"745",1983,"2","eff",NA,NA,"0",NA
"746",1984,"2","eff",NA,NA,"0",NA
"747",1985,"2","eff",NA,NA,"0",NA
"748",1986,"2","eff",NA,NA,"0",NA
"749",1987,"2","eff",NA,NA,"0",NA
"750",1988,"2","eff",NA,NA,"0",NA
"751",1989,"2","eff",NA,NA,"0",NA
"752",1990,"2","eff",NA,NA,"0",NA
"753",1991,"2","eff",NA,NA,"0",NA
"754",1992,"2","eff",NA,NA,"0",NA
"755",1993,"2","eff",NA,NA,"0",NA
"756",1994,"2","eff",NA,NA,"0",NA
"757",1995,"2","eff",NA,NA,"0",NA
"758",1996,"2","eff",NA,NA,"0",NA
"759",1997,"2","eff",NA,NA,"0",NA
"760",1998,"2","eff",NA,NA,"0",-0.108611450907261
"761",1999,"2","eff",NA,NA,"0",0.0768069969069912
"762",2000,"2","eff",NA,NA,"0",-0.0261171804279266
"763",2001,"2","eff",NA,NA,"0",0.105247308835548
"764",2002,"2","eff",NA,NA,"0",0.0491538858956938
"765",2003,"2","eff",NA,NA,"0",-0.0784928571402954
"766",2004,"2","eff",NA,NA,"0",-0.0848000780213572
"767",2005,"2","eff",NA,NA,"0",0.101829151765718
"768",2006,"2","eff",NA,NA,"0",-0.00909570245436699
"769",2007,"2","eff",NA,NA,"0",0.0163586876499679
"770",2008,"2","eff",NA,NA,"0",0.00823465664665896
"771",2009,"2","eff",NA,NA,"0",-0.137506118560195
"772",2010,"2","eff",NA,NA,"0",NA
"773",1957,"2","eff",NA,NA,"0",NA
"774",1958,"2","eff",NA,NA,"0",NA
"775",1959,"2","eff",NA,NA,"0",NA
"776",1960,"2","eff",NA,NA,"0",NA
"777",1961,"2","eff",NA,NA,"0",NA
"778",1962,"2","eff",NA,NA,"0",NA
"779",1963,"2","eff",NA,NA,"0",NA
"780",1964,"2","eff",NA,NA,"0",NA
"781",1965,"2","eff",NA,NA,"0",NA
"782",1966,"2","eff",NA,NA,"0",NA
"783",1967,"2","eff",NA,NA,"0",NA
"784",1968,"2","eff",NA,NA,"0",NA
"785",1969,"2","eff",NA,NA,"0",NA
"786",1970,"2","eff",NA,NA,"0",NA
"787",1971,"2","eff",NA,NA,"0",NA
"788",1972,"2","eff",NA,NA,"0",NA
"789",1973,"2","eff",NA,NA,"0",NA
"790",1974,"2","eff",NA,NA,"0",NA
"791",1975,"2","eff",NA,NA,"0",NA
"792",1976,"2","eff",NA,NA,"0",NA
"793",1977,"2","eff",NA,NA,"0",NA
"794",1978,"2","eff",NA,NA,"0",NA
"795",1979,"2","eff",NA,NA,"0",NA
"796",1980,"2","eff",NA,NA,"0",NA
"797",1981,"2","eff",NA,NA,"0",NA
"798",1982,"2","eff",NA,NA,"0",NA
"799",1983,"2","eff",NA,NA,"0",NA
"800",1984,"2","eff",NA,NA,"0",NA
"801",1985,"2","eff",NA,NA,"0",NA
"802",1986,"2","eff",NA,NA,"0",NA
"803",1987,"2","eff",NA,NA,"0",NA
"804",1988,"2","eff",NA,NA,"0",NA
"805",1989,"2","eff",NA,NA,"0",NA
"806",1990,"2","eff",NA,NA,"0",NA
"807",1991,"2","eff",NA,NA,"0",NA
"808",1992,"2","eff",NA,NA,"0",NA
"809",1993,"2","eff",NA,NA,"0",NA
"810",1994,"2","eff",NA,NA,"0",NA
"811",1995,"2","eff",NA,NA,"0",NA
"812",1996,"2","eff",NA,NA,"0",NA
"813",1997,"2","eff",NA,NA,"0",NA
"814",1998,"2","eff",NA,NA,"0",-0.108611450907261
"815",1999,"2","eff",NA,NA,"0",0.0768069969069913
"816",2000,"2","eff",NA,NA,"0",-0.0261171804279266
"817",2001,"2","eff",NA,NA,"0",0.105247308835548
"818",2002,"2","eff",NA,NA,"0",0.0491538858956937
"819",2003,"2","eff",NA,NA,"0",-0.0784928571402957
"820",2004,"2","eff",NA,NA,"0",-0.0848000780213572
"821",2005,"2","eff",NA,NA,"0",0.101829151765718
"822",2006,"2","eff",NA,NA,"0",-0.00909570245436689
"823",2007,"2","eff",NA,NA,"0",0.0163586876499679
"824",2008,"2","eff",NA,NA,"0",0.00823465664665901
"825",2009,"2","eff",NA,NA,"0",-0.137506118560195
"826",2010,"2","eff",NA,NA,"0",0.00983711652816218
"827",2011,"2","eff",NA,NA,"0",-0.0165240424216055
"828",2012,"2","eff",NA,NA,"0",-0.0152487841074285
"829",2013,"2","eff",NA,NA,"0",-0.0338475486751092
"830",2014,"2","eff",NA,NA,"0",NA
"831",1957,"2","pinn","CSL","bonn","4",NA
"832",1958,"2","pinn","CSL","bonn","4",NA
"833",1959,"2","pinn","CSL","bonn","4",NA
"834",1960,"2","pinn","CSL","bonn","4",NA
"835",1961,"2","pinn","CSL","bonn","4",NA
"836",1962,"2","pinn","CSL","bonn","4",NA
"837",1963,"2","pinn","CSL","bonn","4",NA
"838",1964,"2","pinn","CSL","bonn","4",NA
"839",1965,"2","pinn","CSL","bonn","4",NA
"840",1966,"2","pinn","CSL","bonn","4",NA
"841",1967,"2","pinn","CSL","bonn","4",NA
"842",1968,"2","pinn","CSL","bonn","4",NA
"843",1969,"2","pinn","CSL","bonn","4",NA
"844",1970,"2","pinn","CSL","bonn","4",NA
"845",1971,"2","pinn","CSL","bonn","4",NA
"846",1972,"2","pinn","CSL","bonn","4",NA
"847",1973,"2","pinn","CSL","bonn","4",NA
"848",1974,"2","pinn","CSL","bonn","4",NA
"849",1975,"2","pinn","CSL","bonn","4",NA
"850",1976,"2","pinn","CSL","bonn","4",NA
"851",1977,"2","pinn","CSL","bonn","4",NA
"852",1978,"2","pinn","CSL","bonn","4",NA
"853",1979,"2","pinn","CSL","bonn","4",NA
"854",1980,"2","pinn","CSL","bonn","4",NA
"855",1981,"2","pinn","CSL","bonn","4",NA
"856",1982,"2","pinn","CSL","bonn","4",NA
"857",1983,"2","pinn","CSL","bonn","4",NA
"858",1984,"2","pinn","CSL","bonn","4",NA
"859",1985,"2","pinn","CSL","bonn","4",NA
"860",1986,"2","pinn","CSL","bonn","4",NA
"861",1987,"2","pinn","CSL","bonn","4",NA
"862",1988,"2","pinn","CSL","bonn","4",NA
"863",1989,"2","pinn","CSL","bonn","4",NA
"864",1990,"2","pinn","CSL","bonn","4",NA
"865",1991,"2","pinn","CSL","bonn","4",NA
"866",1992,"2","pinn","CSL","bonn","4",NA
"867",1993,"2","pinn","CSL","bonn","4",NA
"868",1994,"2","pinn","CSL","bonn","4",NA
"869",1995,"2","pinn","CSL","bonn","4",NA
"870",1996,"2","pinn","CSL","bonn","4",NA
"871",1997,"2","pinn","CSL","bonn","4",NA
"872",1998,"2","pinn","CSL","bonn","4",-0.491391762432523
"873",1999,"2","pinn","CSL","bonn","4",-0.387172926255779
"874",2000,"2","pinn","CSL","bonn","4",-0.241340058001762
"875",2001,"2","pinn","CSL","bonn","4",-0.300995100099343
"876",2002,"2","pinn","CSL","bonn","4",-0.327152840732471
"877",2003,"2","pinn","CSL","bonn","4",-0.300355367209274
"878",2004,"2","pinn","CSL","bonn","4",-0.337598418756943
"879",2005,"2","pinn","CSL","bonn","4",-0.193907980198642
"880",2006,"2","pinn","CSL","bonn","4",-0.252054955498465
"881",2007,"2","pinn","CSL","bonn","4",-0.286241244268851
"882",2008,"2","pinn","CSL","bonn","4",-0.390748687604083
"883",2009,"2","pinn","CSL","bonn","4",-0.223187753444281
"884",2010,"2","pinn","CSL","bonn","4",NA
"885",1957,"2","pinn","CSL","bonn","4",NA
"886",1958,"2","pinn","CSL","bonn","4",NA
"887",1959,"2","pinn","CSL","bonn","4",NA
"888",1960,"2","pinn","CSL","bonn","4",NA
"889",1961,"2","pinn","CSL","bonn","4",NA
"890",1962,"2","pinn","CSL","bonn","4",NA
"891",1963,"2","pinn","CSL","bonn","4",NA
"892",1964,"2","pinn","CSL","bonn","4",NA
"893",1965,"2","pinn","CSL","bonn","4",NA
"894",1966,"2","pinn","CSL","bonn","4",NA
"895",1967,"2","pinn","CSL","bonn","4",NA
"896",1968,"2","pinn","CSL","bonn","4",NA
"897",1969,"2","pinn","CSL","bonn","4",NA
"898",1970,"2","pinn","CSL","bonn","4",NA
"899",1971,"2","pinn","CSL","bonn","4",NA
"900",1972,"2","pinn","CSL","bonn","4",NA
"901",1973,"2","pinn","CSL","bonn","4",NA
"902",1974,"2","pinn","CSL","bonn","4",NA
"903",1975,"2","pinn","CSL","bonn","4",NA
"904",1976,"2","pinn","CSL","bonn","4",NA
"905",1977,"2","pinn","CSL","bonn","4",NA
"906",1978,"2","pinn","CSL","bonn","4",NA
"907",1979,"2","pinn","CSL","bonn","4",NA
"908",1980,"2","pinn","CSL","bonn","4",NA
"909",1981,"2","pinn","CSL","bonn","4",NA
"910",1982,"2","pinn","CSL","bonn","4",NA
"911",1983,"2","pinn","CSL","bonn","4",NA
"912",1984,"2","pinn","CSL","bonn","4",NA
"913",1985,"2","pinn","CSL","bonn","4",NA
"914",1986,"2","pinn","CSL","bonn","4",NA
"915",1987,"2","pinn","CSL","bonn","4",NA
"916",1988,"2","pinn","CSL","bonn","4",NA
"917",1989,"2","pinn","CSL","bonn","4",NA
"918",1990,"2","pinn","CSL","bonn","4",NA
"919",1991,"2","pinn","CSL","bonn","4",NA
"920",1992,"2","pinn","CSL","bonn","4",NA
"921",1993,"2","pinn","CSL","bonn","4",NA
"922",1994,"2","pinn","CSL","bonn","4",NA
"923",1995,"2","pinn","CSL","bonn","4",NA
"924",1996,"2","pinn","CSL","bonn","4",NA
"925",1997,"2","pinn","CSL","bonn","4",NA
"926",1998,"2","pinn","CSL","bonn","4",-0.491391762432523
"927",1999,"2","pinn","CSL","bonn","4",-0.387172926255779
"928",2000,"2","pinn","CSL","bonn","4",-0.241340058001762
"929",2001,"2","pinn","CSL","bonn","4",-0.300995100099343
"930",2002,"2","pinn","CSL","bonn","4",-0.327152840732471
"931",2003,"2","pinn","CSL","bonn","4",-0.300355367209274
"932",2004,"2","pinn","CSL","bonn","4",-0.337598418756943
"933",2005,"2","pinn","CSL","bonn","4",-0.193907980198642
"934",2006,"2","pinn","CSL","bonn","4",-0.252054955498465
"935",2007,"2","pinn","CSL","bonn","4",-0.286241244268851
"936",2008,"2","pinn","CSL","bonn","4",-0.390748687604083
"937",2009,"2","pinn","CSL","bonn","4",-0.223187753444281
"938",2010,"2","pinn","CSL","bonn","4",NA
"939",1957,"2","pinn","CSL","bonn","4",NA
"940",1958,"2","pinn","CSL","bonn","4",NA
"941",1959,"2","pinn","CSL","bonn","4",NA
"942",1960,"2","pinn","CSL","bonn","4",NA
"943",1961,"2","pinn","CSL","bonn","4",NA
"944",1962,"2","pinn","CSL","bonn","4",NA
"945",1963,"2","pinn","CSL","bonn","4",NA
"946",1964,"2","pinn","CSL","bonn","4",NA
"947",1965,"2","pinn","CSL","bonn","4",NA
"948",1966,"2","pinn","CSL","bonn","4",NA
"949",1967,"2","pinn","CSL","bonn","4",NA
"950",1968,"2","pinn","CSL","bonn","4",NA
"951",1969,"2","pinn","CSL","bonn","4",NA
"952",1970,"2","pinn","CSL","bonn","4",NA
"953",1971,"2","pinn","CSL","bonn","4",NA
"954",1972,"2","pinn","CSL","bonn","4",NA
"955",1973,"2","pinn","CSL","bonn","4",NA
"956",1974,"2","pinn","CSL","bonn","4",NA
"957",1975,"2","pinn","CSL","bonn","4",NA
"958",1976,"2","pinn","CSL","bonn","4",NA
"959",1977,"2","pinn","CSL","bonn","4",NA
"960",1978,"2","pinn","CSL","bonn","4",NA
"961",1979,"2","pinn","CSL","bonn","4",NA
"962",1980,"2","pinn","CSL","bonn","4",NA
"963",1981,"2","pinn","CSL","bonn","4",NA
"964",1982,"2","pinn","CSL","bonn","4",NA
"965",1983,"2","pinn","CSL","bonn","4",NA
"966",1984,"2","pinn","CSL","bonn","4",NA
"967",1985,"2","pinn","CSL","bonn","4",NA
"968",1986,"2","pinn","CSL","bonn","4",NA
"969",1987,"2","pinn","CSL","bonn","4",NA
"970",1988,"2","pinn","CSL","bonn","4",NA
"971",1989,"2","pinn","CSL","bonn","4",NA
"972",1990,"2","pinn","CSL","bonn","4",NA
"973",1991,"2","pinn","CSL","bonn","4",NA
"974",1992,"2","pinn","CSL","bonn","4",NA
"975",1993,"2","pinn","CSL","bonn","4",NA
"976",1994,"2","pinn","CSL","bonn","4",NA
"977",1995,"2","pinn","CSL","bonn","4",NA
"978",1996,"2","pinn","CSL","bonn","4",NA
"979",1997,"2","pinn","CSL","bonn","4",NA
"980",1998,"2","pinn","CSL","bonn","4",-0.491391762432523
"981",1999,"2","pinn","CSL","bonn","4",-0.387172926255779
"982",2000,"2","pinn","CSL","bonn","4",-0.241340058001762
"983",2001,"2","pinn","CSL","bonn","4",-0.300995100099343
"984",2002,"2","pinn","CSL","bonn","4",-0.327152840732471
"985",2003,"2","pinn","CSL","bonn","4",-0.300355367209274
"986",2004,"2","pinn","CSL","bonn","4",-0.337598418756942
"987",2005,"2","pinn","CSL","bonn","4",-0.193907980198642
"988",2006,"2","pinn","CSL","bonn","4",-0.252054955498465
"989",2007,"2","pinn","CSL","bonn","4",-0.286241244268851
"990",2008,"2","pinn","CSL","bonn","4",-0.390748687604083
"991",2009,"2","pinn","CSL","bonn","4",-0.223187753444281
"992",2010,"2","pinn","CSL","bonn","4",-0.307711412916756
"993",2011,"2","pinn","CSL","bonn","4",-0.370818591666291
"994",2012,"2","pinn","CSL","bonn","4",-0.279237352971775
"995",2013,"2","pinn","CSL","bonn","4",-0.305584759518558
"996",2014,"2","pinn","CSL","bonn","4",NA
"997",1957,"3","rec4",NA,NA,"0",NA
"998",1958,"3","rec4",NA,NA,"0",NA
"999",1959,"3","rec4",NA,NA,"0",NA
"1000",1960,"3","rec4",NA,NA,"0",NA
"1001",1961,"3","rec4",NA,NA,"0",NA
"1002",1962,"3","rec4",NA,NA,"0",NA
"1003",1963,"3","rec4",NA,NA,"0",NA
"1004",1964,"3","rec4",NA,NA,"0",NA
"1005",1965,"3","rec4",NA,NA,"0",NA
"1006",1966,"3","rec4",NA,NA,"0",NA
"1007",1967,"3","rec4",NA,NA,"0",NA
"1008",1968,"3","rec4",NA,NA,"0",NA
"1009",1969,"3","rec4",NA,NA,"0",NA
"1010",1970,"3","rec4",NA,NA,"0",NA
"1011",1971,"3","rec4",NA,NA,"0",NA
"1012",1972,"3","rec4",NA,NA,"0",NA
"1013",1973,"3","rec4",NA,NA,"0",NA
"1014",1974,"3","rec4",NA,NA,"0",NA
"1015",1975,"3","rec4",NA,NA,"0",NA
"1016",1976,"3","rec4",NA,NA,"0",NA
"1017",1977,"3","rec4",NA,NA,"0",NA
"1018",1978,"3","rec4",NA,NA,"0",NA
"1019",1979,"3","rec4",NA,NA,"0",0.403642066205022
"1020",1980,"3","rec4",NA,NA,"0",NA
"1021",1981,"3","rec4",NA,NA,"0",0.40330432239202
"1022",1982,"3","rec4",NA,NA,"0",NA
"1023",1983,"3","rec4",NA,NA,"0",0.426920844174652
"1024",1984,"3","rec4",NA,NA,"0",0.406873721135371
"1025",1985,"3","rec4",NA,NA,"0",0.412544045853708
"1026",1986,"3","rec4",NA,NA,"0",0.409492529334245
"1027",1987,"3","rec4",NA,NA,"0",0.412900079588536
"1028",1988,"3","rec4",NA,NA,"0",0.410264124260094
"1029",1989,"3","rec4",NA,NA,"0",0.399507007715176
"1030",1990,"3","rec4",NA,NA,"0",0.399321091423888
"1031",1991,"3","rec4",NA,NA,"0",0.399320601138996
"1032",1992,"3","rec4",NA,NA,"0",0.410675569648846
"1033",1993,"3","rec4",NA,NA,"0",0.412474446187555
"1034",1994,"3","rec4",NA,NA,"0",0.382900975653722
"1035",1995,"3","rec4",NA,NA,"0",0.395791228896077
"1036",1996,"3","rec4",NA,NA,"0",0.412187968461297
"1037",1997,"3","rec4",NA,NA,"0",0.4752446072728
"1038",1998,"3","rec4",NA,NA,"0",0.473138585276749
"1039",1999,"3","rec4",NA,NA,"0",0.390678078926986
"1040",2000,"3","rec4",NA,NA,"0",NA
"1041",2001,"3","rec4",NA,NA,"0",NA
"1042",2002,"3","rec4",NA,NA,"0",0.328222639682004
"1043",2003,"3","rec4",NA,NA,"0",NA
"1044",2004,"3","rec4",NA,NA,"0",0.375960928791226
