"","yr","model","var","spp","scale","offset","coeff"
"1312",2004,"2","rec4",NA,NA,"0",0.508340639420853
"1313",2005,"2","rec4",NA,NA,"0",0.487272978097703
"1314",2006,"2","rec4",NA,NA,"0",0.492880820996714
"1315",2007,"2","rec4",NA,NA,"0",0.514884180905396
"1316",2008,"2","rec4",NA,NA,"0",0.450989056743745
"1317",2009,"2","rec4",NA,NA,"0",0.486651999112465
"1318",2010,"2","rec4",NA,NA,"0",0.422421258457978
"1319",2011,"2","rec4",NA,NA,"0",0.340532699950553
"1320",2012,"2","rec4",NA,NA,"0",0.405159284330464
"1321",2013,"2","rec4",NA,NA,"0",0.492659591041439
"1322",2014,"2","rec4",NA,NA,"0",NA
"1323",1959,"2","rec4",NA,NA,"0",NA
"1324",1960,"2","rec4",NA,NA,"0",NA
"1325",1961,"2","rec4",NA,NA,"0",NA
"1326",1962,"2","rec4",NA,NA,"0",NA
"1327",1963,"2","rec4",NA,NA,"0",NA
"1328",1964,"2","rec4",NA,NA,"0",NA
"1329",1965,"2","rec4",NA,NA,"0",NA
"1330",1966,"2","rec4",NA,NA,"0",NA
"1331",1967,"2","rec4",NA,NA,"0",NA
"1332",1968,"2","rec4",NA,NA,"0",NA
"1333",1969,"2","rec4",NA,NA,"0",NA
"1334",1970,"2","rec4",NA,NA,"0",NA
"1335",1971,"2","rec4",NA,NA,"0",NA
"1336",1972,"2","rec4",NA,NA,"0",NA
"1337",1973,"2","rec4",NA,NA,"0",NA
"1338",1974,"2","rec4",NA,NA,"0",NA
"1339",1975,"2","rec4",NA,NA,"0",NA
"1340",1976,"2","rec4",NA,NA,"0",NA
"1341",1977,"2","rec4",NA,NA,"0",NA
"1342",1978,"2","rec4",NA,NA,"0",NA
"1343",1979,"2","rec4",NA,NA,"0",NA
"1344",1980,"2","rec4",NA,NA,"0",NA
"1345",1981,"2","rec4",NA,NA,"0",NA
"1346",1982,"2","rec4",NA,NA,"0",NA
"1347",1983,"2","rec4",NA,NA,"0",NA
"1348",1984,"2","rec4",NA,NA,"0",NA
"1349",1985,"2","rec4",NA,NA,"0",NA
"1350",1986,"2","rec4",NA,NA,"0",NA
"1351",1987,"2","rec4",NA,NA,"0",NA
"1352",1988,"2","rec4",NA,NA,"0",NA
"1353",1989,"2","rec4",NA,NA,"0",NA
"1354",1990,"2","rec4",NA,NA,"0",NA
"1355",1991,"2","rec4",NA,NA,"0",NA
"1356",1992,"2","rec4",NA,NA,"0",NA
"1357",1993,"2","rec4",NA,NA,"0",NA
"1358",1994,"2","rec4",NA,NA,"0",NA
"1359",1995,"2","rec4",NA,NA,"0",NA
"1360",1996,"2","rec4",NA,NA,"0",NA
"1361",1997,"2","rec4",NA,NA,"0",NA
"1362",1998,"2","rec4",NA,NA,"0",0.400030441070328
"1363",1999,"2","rec4",NA,NA,"0",0.464011334392214
"1364",2000,"2","rec4",NA,NA,"0",0.475262466097841
"1365",2001,"2","rec4",NA,NA,"0",0.489269322863234
"1366",2002,"2","rec4",NA,NA,"0",0.485187317664808
"1367",2003,"2","rec4",NA,NA,"0",0.483284124897017
"1368",2004,"2","rec4",NA,NA,"0",0.433357820236726
"1369",2005,"2","rec4",NA,NA,"0",0.430593188145902
"1370",2006,"2","rec4",NA,NA,"0",0.504983626278614
"1371",2007,"2","rec4",NA,NA,"0",0.479213110813644
"1372",2008,"2","rec4",NA,NA,"0",0.39513154727962
"1373",2009,"2","rec4",NA,NA,"0",0.496173918453761
"1374",2010,"2","rec4",NA,NA,"0",0.217117668691213
"1375",2011,"2","rec4",NA,NA,"0",0.274260740127941
"1376",2012,"2","rec4",NA,NA,"0",0.404594787090882
"1377",2013,"2","rec4",NA,NA,"0",0.474695614340478
"1378",2014,"2","rec4",NA,NA,"0",NA
"1379",1949,"2","rec4",NA,NA,"0",NA
"1380",1950,"2","rec4",NA,NA,"0",NA
"1381",1951,"2","rec4",NA,NA,"0",NA
"1382",1952,"2","rec4",NA,NA,"0",NA
"1383",1953,"2","rec4",NA,NA,"0",NA
"1384",1954,"2","rec4",NA,NA,"0",NA
"1385",1955,"2","rec4",NA,NA,"0",NA
"1386",1956,"2","rec4",NA,NA,"0",NA
"1387",1957,"2","rec4",NA,NA,"0",NA
"1388",1958,"2","rec4",NA,NA,"0",NA
"1389",1959,"2","rec4",NA,NA,"0",NA
"1390",1960,"2","rec4",NA,NA,"0",NA
"1391",1961,"2","rec4",NA,NA,"0",NA
"1392",1962,"2","rec4",NA,NA,"0",NA
"1393",1963,"2","rec4",NA,NA,"0",NA
"1394",1964,"2","rec4",NA,NA,"0",NA
"1395",1965,"2","rec4",NA,NA,"0",NA
"1396",1966,"2","rec4",NA,NA,"0",NA
"1397",1967,"2","rec4",NA,NA,"0",NA
"1398",1968,"2","rec4",NA,NA,"0",NA
"1399",1969,"2","rec4",NA,NA,"0",NA
"1400",1970,"2","rec4",NA,NA,"0",NA
"1401",1971,"2","rec4",NA,NA,"0",NA
"1402",1972,"2","rec4",NA,NA,"0",NA
"1403",1973,"2","rec4",NA,NA,"0",NA
"1404",1974,"2","rec4",NA,NA,"0",NA
"1405",1975,"2","rec4",NA,NA,"0",NA
"1406",1976,"2","rec4",NA,NA,"0",NA
"1407",1977,"2","rec4",NA,NA,"0",NA
"1408",1978,"2","rec4",NA,NA,"0",NA
"1409",1979,"2","rec4",NA,NA,"0",NA
"1410",1980,"2","rec4",NA,NA,"0",NA
"1411",1981,"2","rec4",NA,NA,"0",NA
"1412",1982,"2","rec4",NA,NA,"0",NA
"1413",1983,"2","rec4",NA,NA,"0",NA
"1414",1984,"2","rec4",NA,NA,"0",NA
"1415",1985,"2","rec4",NA,NA,"0",NA
"1416",1986,"2","rec4",NA,NA,"0",NA
"1417",1987,"2","rec4",NA,NA,"0",NA
"1418",1988,"2","rec4",NA,NA,"0",NA
"1419",1989,"2","rec4",NA,NA,"0",NA
"1420",1990,"2","rec4",NA,NA,"0",NA
"1421",1991,"2","rec4",NA,NA,"0",NA
"1422",1992,"2","rec4",NA,NA,"0",NA
"1423",1993,"2","rec4",NA,NA,"0",NA
"1424",1994,"2","rec4",NA,NA,"0",NA
"1425",1995,"2","rec4",NA,NA,"0",NA
"1426",1996,"2","rec4",NA,NA,"0",NA
"1427",1997,"2","rec4",NA,NA,"0",NA
"1428",1998,"2","rec4",NA,NA,"0",0.429432960946065
"1429",1999,"2","rec4",NA,NA,"0",0.487232041776664
"1430",2000,"2","rec4",NA,NA,"0",0.487485627233985
"1431",2001,"2","rec4",NA,NA,"0",0.418514816329252
"1432",2002,"2","rec4",NA,NA,"0",0.357653597934595
"1433",2003,"2","rec4",NA,NA,"0",0.377785416426567
"1434",2004,"2","rec4",NA,NA,"0",0.486007766548845
"1435",2005,"2","rec4",NA,NA,"0",0.474261184205159
"1436",2006,"2","rec4",NA,NA,"0",0.503321994647224
"1437",2007,"2","rec4",NA,NA,"0",0.496154809764526
"1438",2008,"2","rec4",NA,NA,"0",0.329940837972735
"1439",2009,"2","rec4",NA,NA,"0",0.383125661982122
"1440",2010,"2","rec4",NA,NA,"0",0.387143080756337
"1441",2011,"2","rec4",NA,NA,"0",0.371347343323753
"1442",2012,"2","rec4",NA,NA,"0",0.395154415221561
"1443",2013,"2","rec4",NA,NA,"0",0.472372548072047
"1444",2014,"2","rec4",NA,NA,"0",NA
"1445",1959,"2","rec4",NA,NA,"0",NA
"1446",1960,"2","rec4",NA,NA,"0",NA
"1447",1961,"2","rec4",NA,NA,"0",NA
"1448",1962,"2","rec4",NA,NA,"0",NA
"1449",1963,"2","rec4",NA,NA,"0",NA
"1450",1964,"2","rec4",NA,NA,"0",NA
"1451",1965,"2","rec4",NA,NA,"0",NA
"1452",1966,"2","rec4",NA,NA,"0",NA
"1453",1967,"2","rec4",NA,NA,"0",NA
"1454",1968,"2","rec4",NA,NA,"0",NA
"1455",1969,"2","rec4",NA,NA,"0",NA
"1456",1970,"2","rec4",NA,NA,"0",NA
"1457",1971,"2","rec4",NA,NA,"0",NA
"1458",1972,"2","rec4",NA,NA,"0",NA
"1459",1973,"2","rec4",NA,NA,"0",NA
"1460",1974,"2","rec4",NA,NA,"0",NA
"1461",1975,"2","rec4",NA,NA,"0",NA
"1462",1976,"2","rec4",NA,NA,"0",NA
"1463",1977,"2","rec4",NA,NA,"0",NA
"1464",1978,"2","rec4",NA,NA,"0",NA
"1465",1979,"2","rec4",NA,NA,"0",NA
"1466",1980,"2","rec4",NA,NA,"0",NA
"1467",1981,"2","rec4",NA,NA,"0",NA
"1468",1982,"2","rec4",NA,NA,"0",NA
"1469",1983,"2","rec4",NA,NA,"0",NA
"1470",1984,"2","rec4",NA,NA,"0",NA
"1471",1985,"2","rec4",NA,NA,"0",NA
"1472",1986,"2","rec4",NA,NA,"0",NA
"1473",1987,"2","rec4",NA,NA,"0",NA
"1474",1988,"2","rec4",NA,NA,"0",NA
"1475",1989,"2","rec4",NA,NA,"0",NA
"1476",1990,"2","rec4",NA,NA,"0",NA
"1477",1991,"2","rec4",NA,NA,"0",NA
"1478",1992,"2","rec4",NA,NA,"0",NA
"1479",1993,"2","rec4",NA,NA,"0",NA
"1480",1994,"2","rec4",NA,NA,"0",NA
"1481",1995,"2","rec4",NA,NA,"0",NA
"1482",1996,"2","rec4",NA,NA,"0",NA
"1483",1997,"2","rec4",NA,NA,"0",NA
"1484",1998,"2","rec4",NA,NA,"0",0.423243784822545
"1485",1999,"2","rec4",NA,NA,"0",0.475626560196728
"1486",2000,"2","rec4",NA,NA,"0",0.485202619858793
"1487",2001,"2","rec4",NA,NA,"0",0.483388439298967
"1488",2002,"2","rec4",NA,NA,"0",0.44897721594275
"1489",2003,"2","rec4",NA,NA,"0",0.486098738535913
"1490",2004,"2","rec4",NA,NA,"0",0.456643434051784
"1491",2005,"2","rec4",NA,NA,"0",0.462788382411098
"1492",2006,"2","rec4",NA,NA,"0",0.412343488478124
"1493",2007,"2","rec4",NA,NA,"0",0.479180345005087
"1494",2008,"2","rec4",NA,NA,"0",0.305539694115673
"1495",2009,"2","rec4",NA,NA,"0",0.424218263102425
"1496",2010,"2","rec4",NA,NA,"0",0.240768871992437
"1497",2011,"2","rec4",NA,NA,"0",0.223773705927722
"1498",2012,"2","rec4",NA,NA,"0",0.361079070399952
"1499",2013,"2","rec4",NA,NA,"0",0.4701098152985
"1500",2014,"2","rec4",NA,NA,"0",NA
"1501",1954,"2","rec4",NA,NA,"0",NA
"1502",1955,"2","rec4",NA,NA,"0",NA
"1503",1956,"2","rec4",NA,NA,"0",NA
"1504",1957,"2","rec4",NA,NA,"0",NA
"1505",1958,"2","rec4",NA,NA,"0",NA
"1506",1959,"2","rec4",NA,NA,"0",NA
"1507",1960,"2","rec4",NA,NA,"0",NA
"1508",1961,"2","rec4",NA,NA,"0",NA
"1509",1962,"2","rec4",NA,NA,"0",NA
"1510",1963,"2","rec4",NA,NA,"0",NA
"1511",1964,"2","rec4",NA,NA,"0",NA
"1512",1965,"2","rec4",NA,NA,"0",NA
"1513",1966,"2","rec4",NA,NA,"0",NA
"1514",1967,"2","rec4",NA,NA,"0",NA
"1515",1968,"2","rec4",NA,NA,"0",NA
"1516",1969,"2","rec4",NA,NA,"0",NA
"1517",1970,"2","rec4",NA,NA,"0",NA
"1518",1971,"2","rec4",NA,NA,"0",NA
"1519",1972,"2","rec4",NA,NA,"0",NA
"1520",1973,"2","rec4",NA,NA,"0",NA
"1521",1974,"2","rec4",NA,NA,"0",NA
"1522",1975,"2","rec4",NA,NA,"0",NA
"1523",1976,"2","rec4",NA,NA,"0",NA
"1524",1977,"2","rec4",NA,NA,"0",NA
"1525",1978,"2","rec4",NA,NA,"0",NA
"1526",1979,"2","rec4",NA,NA,"0",NA
"1527",1980,"2","rec4",NA,NA,"0",NA
"1528",1981,"2","rec4",NA,NA,"0",NA
"1529",1982,"2","rec4",NA,NA,"0",NA
"1530",1983,"2","rec4",NA,NA,"0",NA
"1531",1984,"2","rec4",NA,NA,"0",NA
"1532",1985,"2","rec4",NA,NA,"0",NA
"1533",1986,"2","rec4",NA,NA,"0",NA
"1534",1987,"2","rec4",NA,NA,"0",NA
"1535",1988,"2","rec4",NA,NA,"0",NA
"1536",1989,"2","rec4",NA,NA,"0",NA
"1537",1990,"2","rec4",NA,NA,"0",NA
"1538",1991,"2","rec4",NA,NA,"0",NA
"1539",1992,"2","rec4",NA,NA,"0",NA
"1540",1993,"2","rec4",NA,NA,"0",NA
"1541",1994,"2","rec4",NA,NA,"0",NA
"1542",1995,"2","rec4",NA,NA,"0",NA
"1543",1996,"2","rec4",NA,NA,"0",NA
"1544",1997,"2","rec4",NA,NA,"0",NA
"1545",1998,"2","rec4",NA,NA,"0",0.472194752880335
"1546",1999,"2","rec4",NA,NA,"0",0.501350376635063
"1547",2000,"2","rec4",NA,NA,"0",0.486579559920025
"1548",2001,"2","rec4",NA,NA,"0",0.491779279219202
"1549",2002,"2","rec4",NA,NA,"0",0.487743919240299
"1550",2003,"2","rec4",NA,NA,"0",0.490752398741951
"1551",2004,"2","rec4",NA,NA,"0",0.487036725088102
"1552",2005,"2","rec4",NA,NA,"0",0.463420247930417
"1553",2006,"2","rec4",NA,NA,"0",0.391970143819633
"1554",2007,"2","rec4",NA,NA,"0",0.499861765423887
"1555",2008,"2","rec4",NA,NA,"0",0.456591219346021
"1556",2009,"2","rec4",NA,NA,"0",0.476530561201616
"1557",2010,"2","rec4",NA,NA,"0",0.337408738579755
"1558",2011,"2","rec4",NA,NA,"0",0.33591365685697
"1559",2012,"2","rec4",NA,NA,"0",0.404820549504785
"1560",2013,"2","rec4",NA,NA,"0",0.499308582695886
"1561",2014,"2","rec4",NA,NA,"0",0.39531402780193
"1562",NA,"2","rec4",NA,NA,"0",NA
"1563",NA,"2","rec4",NA,NA,"0",NA
"1564",NA,"2","rec4",NA,NA,"0",NA
"1565",NA,"2","rec4",NA,NA,"0",NA
"1566",NA,"2","rec4",NA,NA,"0",NA
"1567",NA,"2","rec4",NA,NA,"0",NA
"1568",NA,"2","rec4",NA,NA,"0",NA
"1569",1959,"2","rec4",NA,NA,"0",NA
"1570",1960,"2","rec4",NA,NA,"0",NA
"1571",1961,"2","rec4",NA,NA,"0",NA
"1572",1962,"2","rec4",NA,NA,"0",NA
"1573",1963,"2","rec4",NA,NA,"0",NA
"1574",1964,"2","rec4",NA,NA,"0",NA
"1575",1965,"2","rec4",NA,NA,"0",NA
"1576",1966,"2","rec4",NA,NA,"0",NA
"1577",1967,"2","rec4",NA,NA,"0",NA
"1578",1968,"2","rec4",NA,NA,"0",NA
"1579",1969,"2","rec4",NA,NA,"0",NA
"1580",1970,"2","rec4",NA,NA,"0",NA
"1581",1971,"2","rec4",NA,NA,"0",NA
"1582",1972,"2","rec4",NA,NA,"0",NA
"1583",1973,"2","rec4",NA,NA,"0",NA
"1584",1974,"2","rec4",NA,NA,"0",NA
"1585",1975,"2","rec4",NA,NA,"0",NA
"1586",1976,"2","rec4",NA,NA,"0",NA
"1587",1977,"2","rec4",NA,NA,"0",NA
"1588",1978,"2","rec4",NA,NA,"0",NA
"1589",1979,"2","rec4",NA,NA,"0",NA
"1590",1980,"2","rec4",NA,NA,"0",NA
"1591",1981,"2","rec4",NA,NA,"0",NA
"1592",1982,"2","rec4",NA,NA,"0",NA
"1593",1983,"2","rec4",NA,NA,"0",NA
"1594",1984,"2","rec4",NA,NA,"0",NA
"1595",1985,"2","rec4",NA,NA,"0",NA
"1596",1986,"2","rec4",NA,NA,"0",NA
"1597",1987,"2","rec4",NA,NA,"0",NA
"1598",1988,"2","rec4",NA,NA,"0",NA
"1599",1989,"2","rec4",NA,NA,"0",NA
"1600",1990,"2","rec4",NA,NA,"0",NA
"1601",1991,"2","rec4",NA,NA,"0",NA
"1602",1992,"2","rec4",NA,NA,"0",NA
"1603",1993,"2","rec4",NA,NA,"0",NA
"1604",1994,"2","rec4",NA,NA,"0",NA
"1605",1995,"2","rec4",NA,NA,"0",NA
"1606",1996,"2","rec4",NA,NA,"0",NA
"1607",1997,"2","rec4",NA,NA,"0",NA
"1608",1998,"2","rec4",NA,NA,"0",0.434210489648673
"1609",1999,"2","rec4",NA,NA,"0",0.477461640114636
"1610",2000,"2","rec4",NA,NA,"0",0.492395841919041
"1611",2001,"2","rec4",NA,NA,"0",0.492808049407396
"1612",2002,"2","rec4",NA,NA,"0",0.453420591853882
"1613",2003,"2","rec4",NA,NA,"0",0.491551193877671
"1614",2004,"2","rec4",NA,NA,"0",0.420413736098834
"1615",2005,"2","rec4",NA,NA,"0",0.423773882567782
"1616",2006,"2","rec4",NA,NA,"0",0.380997797161436
"1617",2007,"2","rec4",NA,NA,"0",0.396467590888501
"1618",2008,"2","rec4",NA,NA,"0",0.338960172238412
"1619",2009,"2","rec4",NA,NA,"0",0.376781040615257
"1620",2010,"2","rec4",NA,NA,"0",0.226789002534637
"1621",2011,"2","rec4",NA,NA,"0",0.250949997544398
"1622",2012,"2","rec4",NA,NA,"0",0.364328246339907
"1623",2013,"2","rec4",NA,NA,"0",0.465940640148454
"1624",2014,"2","rec4",NA,NA,"0",0.310916668922105
"1625",NA,"2","rec4",NA,NA,"0",NA
"1626",NA,"2","rec4",NA,NA,"0",NA
"1627",NA,"2","rec4",NA,NA,"0",NA
"1628",NA,"2","rec4",NA,NA,"0",NA
"1629",1963,"2","rec4",NA,NA,"0",NA
"1630",1964,"2","rec4",NA,NA,"0",NA
"1631",1965,"2","rec4",NA,NA,"0",NA
"1632",1966,"2","rec4",NA,NA,"0",NA
"1633",1967,"2","rec4",NA,NA,"0",NA
"1634",1968,"2","rec4",NA,NA,"0",NA
"1635",1969,"2","rec4",NA,NA,"0",NA
"1636",1970,"2","rec4",NA,NA,"0",NA
"1637",1971,"2","rec4",NA,NA,"0",NA
"1638",1972,"2","rec4",NA,NA,"0",NA
"1639",1973,"2","rec4",NA,NA,"0",NA
"1640",1974,"2","rec4",NA,NA,"0",NA
"1641",1975,"2","rec4",NA,NA,"0",NA
"1642",1976,"2","rec4",NA,NA,"0",NA
"1643",1977,"2","rec4",NA,NA,"0",NA
"1644",1978,"2","rec4",NA,NA,"0",NA
"1645",1979,"2","rec4",NA,NA,"0",NA
"1646",1980,"2","rec4",NA,NA,"0",NA
"1647",1981,"2","rec4",NA,NA,"0",NA
"1648",1982,"2","rec4",NA,NA,"0",NA
"1649",1983,"2","rec4",NA,NA,"0",NA
"1650",1984,"2","rec4",NA,NA,"0",NA
"1651",1985,"2","rec4",NA,NA,"0",NA
"1652",1986,"2","rec4",NA,NA,"0",NA
"1653",1987,"2","rec4",NA,NA,"0",NA
"1654",1988,"2","rec4",NA,NA,"0",NA
"1655",1989,"2","rec4",NA,NA,"0",NA
"1656",1990,"2","rec4",NA,NA,"0",NA
"1657",1991,"2","rec4",NA,NA,"0",NA
"1658",1992,"2","rec4",NA,NA,"0",NA
"1659",1993,"2","rec4",NA,NA,"0",NA
"1660",1994,"2","rec4",NA,NA,"0",NA
"1661",1995,"2","rec4",NA,NA,"0",NA
"1662",1996,"2","rec4",NA,NA,"0",NA
"1663",1997,"2","rec4",NA,NA,"0",NA
"1664",1998,"2","rec4",NA,NA,"0",0.436506607047224
"1665",1999,"2","rec4",NA,NA,"0",0.480010590464069
"1666",2000,"2","rec4",NA,NA,"0",0.469928925218516
"1667",2001,"2","rec4",NA,NA,"0",0.443839211129903
"1668",2002,"2","rec4",NA,NA,"0",0.476264440521656
"1669",2003,"2","rec4",NA,NA,"0",0.48991216520783
"1670",2004,"2","rec4",NA,NA,"0",0.487347634938085
"1671",2005,"2","rec4",NA,NA,"0",0.472360712830889
"1672",2006,"2","rec4",NA,NA,"0",0.499745795859266
"1673",2007,"2","rec4",NA,NA,"0",0.498843447766228
"1674",2008,"2","rec4",NA,NA,"0",0.459940237515817
"1675",2009,"2","rec4",NA,NA,"0",0.482446984983181
"1676",2010,"2","rec4",NA,NA,"0",0.465360855333601
"1677",2011,"2","rec4",NA,NA,"0",0.348638725234026
"1678",2012,"2","rec4",NA,NA,"0",0.398951683273526
"1679",2013,"2","rec4",NA,NA,"0",0.503211548218843
"1680",2014,"2","rec4",NA,NA,"0",NA
"1681",1953,"2","eff",NA,NA,"0",NA
"1682",1954,"2","eff",NA,NA,"0",NA
"1683",1955,"2","eff",NA,NA,"0",NA
"1684",1956,"2","eff",NA,NA,"0",NA
"1685",1957,"2","eff",NA,NA,"0",NA
"1686",1958,"2","eff",NA,NA,"0",NA
"1687",1959,"2","eff",NA,NA,"0",NA
"1688",1960,"2","eff",NA,NA,"0",NA
"1689",1961,"2","eff",NA,NA,"0",NA
"1690",1962,"2","eff",NA,NA,"0",NA
"1691",1963,"2","eff",NA,NA,"0",NA
"1692",1964,"2","eff",NA,NA,"0",NA
"1693",1965,"2","eff",NA,NA,"0",NA
"1694",1966,"2","eff",NA,NA,"0",NA
"1695",1967,"2","eff",NA,NA,"0",NA
"1696",1968,"2","eff",NA,NA,"0",NA
"1697",1969,"2","eff",NA,NA,"0",NA
"1698",1970,"2","eff",NA,NA,"0",NA
"1699",1971,"2","eff",NA,NA,"0",NA
"1700",1972,"2","eff",NA,NA,"0",NA
"1701",1973,"2","eff",NA,NA,"0",NA
"1702",1974,"2","eff",NA,NA,"0",NA
"1703",1975,"2","eff",NA,NA,"0",NA
"1704",1976,"2","eff",NA,NA,"0",NA
"1705",1977,"2","eff",NA,NA,"0",NA
"1706",1978,"2","eff",NA,NA,"0",NA
"1707",1979,"2","eff",NA,NA,"0",NA
"1708",1980,"2","eff",NA,NA,"0",NA
"1709",1981,"2","eff",NA,NA,"0",NA
"1710",1982,"2","eff",NA,NA,"0",NA
"1711",1983,"2","eff",NA,NA,"0",NA
"1712",1984,"2","eff",NA,NA,"0",NA
"1713",1985,"2","eff",NA,NA,"0",NA
"1714",1986,"2","eff",NA,NA,"0",NA
"1715",1987,"2","eff",NA,NA,"0",NA
"1716",1988,"2","eff",NA,NA,"0",NA
"1717",1989,"2","eff",NA,NA,"0",NA
"1718",1990,"2","eff",NA,NA,"0",NA
"1719",1991,"2","eff",NA,NA,"0",NA
"1720",1992,"2","eff",NA,NA,"0",NA
"1721",1993,"2","eff",NA,NA,"0",NA
"1722",1994,"2","eff",NA,NA,"0",NA
"1723",1995,"2","eff",NA,NA,"0",NA
"1724",1996,"2","eff",NA,NA,"0",NA
"1725",1997,"2","eff",NA,NA,"0",NA
"1726",1998,"2","eff",NA,NA,"0",0.172288103993498
"1727",1999,"2","eff",NA,NA,"0",0.034841949055821
"1728",2000,"2","eff",NA,NA,"0",0.0464745510298161
"1729",2001,"2","eff",NA,NA,"0",0.129594019085974
"1730",2002,"2","eff",NA,NA,"0",0.166544585127661
"1731",2003,"2","eff",NA,NA,"0",0.172830907863722
"1732",2004,"2","eff",NA,NA,"0",0.115963000614365
"1733",2005,"2","eff",NA,NA,"0",0.211173200651678
"1734",2006,"2","eff",NA,NA,"0",0.072943266024162
"1735",2007,"2","eff",NA,NA,"0",0.151518275056232
"1736",2008,"2","eff",NA,NA,"0",0.193671717385751
"1737",2009,"2","eff",NA,NA,"0",0.208876413947655
"1738",2010,"2","eff",NA,NA,"0",0.0789178603159666
"1739",2011,"2","eff",NA,NA,"0",0.0183696234856037
"1740",2012,"2","eff",NA,NA,"0",0.0130775406738201
"1741",2013,"2","eff",NA,NA,"0",0.0859855780352209
"1742",2014,"2","eff",NA,NA,"0",NA
"1743",1959,"2","eff",NA,NA,"0",NA
"1744",1960,"2","eff",NA,NA,"0",NA
"1745",1961,"2","eff",NA,NA,"0",NA
"1746",1962,"2","eff",NA,NA,"0",NA
"1747",1963,"2","eff",NA,NA,"0",NA
"1748",1964,"2","eff",NA,NA,"0",NA
"1749",1965,"2","eff",NA,NA,"0",NA
"1750",1966,"2","eff",NA,NA,"0",NA
"1751",1967,"2","eff",NA,NA,"0",NA
"1752",1968,"2","eff",NA,NA,"0",NA
"1753",1969,"2","eff",NA,NA,"0",NA
"1754",1970,"2","eff",NA,NA,"0",NA
"1755",1971,"2","eff",NA,NA,"0",NA
"1756",1972,"2","eff",NA,NA,"0",NA
"1757",1973,"2","eff",NA,NA,"0",NA
"1758",1974,"2","eff",NA,NA,"0",NA
"1759",1975,"2","eff",NA,NA,"0",NA
"1760",1976,"2","eff",NA,NA,"0",NA
"1761",1977,"2","eff",NA,NA,"0",NA
"1762",1978,"2","eff",NA,NA,"0",NA
"1763",1979,"2","eff",NA,NA,"0",NA
"1764",1980,"2","eff",NA,NA,"0",NA
"1765",1981,"2","eff",NA,NA,"0",NA
"1766",1982,"2","eff",NA,NA,"0",NA
"1767",1983,"2","eff",NA,NA,"0",NA
"1768",1984,"2","eff",NA,NA,"0",NA
"1769",1985,"2","eff",NA,NA,"0",NA
"1770",1986,"2","eff",NA,NA,"0",NA
"1771",1987,"2","eff",NA,NA,"0",NA
"1772",1988,"2","eff",NA,NA,"0",NA
"1773",1989,"2","eff",NA,NA,"0",NA
"1774",1990,"2","eff",NA,NA,"0",NA
"1775",1991,"2","eff",NA,NA,"0",NA
"1776",1992,"2","eff",NA,NA,"0",NA
"1777",1993,"2","eff",NA,NA,"0",NA
"1778",1994,"2","eff",NA,NA,"0",NA
"1779",1995,"2","eff",NA,NA,"0",NA
"1780",1996,"2","eff",NA,NA,"0",NA
"1781",1997,"2","eff",NA,NA,"0",NA
"1782",1998,"2","eff",NA,NA,"0",0.172102602543348
"1783",1999,"2","eff",NA,NA,"0",0.0372470133930727
"1784",2000,"2","eff",NA,NA,"0",0.0418941304881984
"1785",2001,"2","eff",NA,NA,"0",0.112166011435112
"1786",2002,"2","eff",NA,NA,"0",0.135575160517762
"1787",2003,"2","eff",NA,NA,"0",0.163238255875579
"1788",2004,"2","eff",NA,NA,"0",0.0788422454556034
"1789",2005,"2","eff",NA,NA,"0",0.219218096003484
"1790",2006,"2","eff",NA,NA,"0",0.0851479456438816
"1791",2007,"2","eff",NA,NA,"0",0.174010292555307
"1792",2008,"2","eff",NA,NA,"0",0.211440745941445
"1793",2009,"2","eff",NA,NA,"0",0.246467808204722
"1794",2010,"2","eff",NA,NA,"0",0.0374414671474933
"1795",2011,"2","eff",NA,NA,"0",0.0602017644114078
"1796",2012,"2","eff",NA,NA,"0",0.0192577249913114
"1797",2013,"2","eff",NA,NA,"0",0.0805124124494381
"1798",2014,"2","eff",NA,NA,"0",NA
"1799",1949,"2","eff",NA,NA,"0",NA
"1800",1950,"2","eff",NA,NA,"0",NA
"1801",1951,"2","eff",NA,NA,"0",NA
"1802",1952,"2","eff",NA,NA,"0",NA
"1803",1953,"2","eff",NA,NA,"0",NA
"1804",1954,"2","eff",NA,NA,"0",NA
"1805",1955,"2","eff",NA,NA,"0",NA
"1806",1956,"2","eff",NA,NA,"0",NA
"1807",1957,"2","eff",NA,NA,"0",NA
"1808",1958,"2","eff",NA,NA,"0",NA
"1809",1959,"2","eff",NA,NA,"0",NA
"1810",1960,"2","eff",NA,NA,"0",NA
"1811",1961,"2","eff",NA,NA,"0",NA
"1812",1962,"2","eff",NA,NA,"0",NA
"1813",1963,"2","eff",NA,NA,"0",NA
"1814",1964,"2","eff",NA,NA,"0",NA
"1815",1965,"2","eff",NA,NA,"0",NA
"1816",1966,"2","eff",NA,NA,"0",NA
"1817",1967,"2","eff",NA,NA,"0",NA
"1818",1968,"2","eff",NA,NA,"0",NA
"1819",1969,"2","eff",NA,NA,"0",NA
"1820",1970,"2","eff",NA,NA,"0",NA
"1821",1971,"2","eff",NA,NA,"0",NA
"1822",1972,"2","eff",NA,NA,"0",NA
"1823",1973,"2","eff",NA,NA,"0",NA
"1824",1974,"2","eff",NA,NA,"0",NA
"1825",1975,"2","eff",NA,NA,"0",NA
"1826",1976,"2","eff",NA,NA,"0",NA
